54	2011	55	1	-.5048101	1	1955	-.5420255	-.3620862	-.5214092	-.4587131	.7303306	11.6991	11.97559	10.62123	10.80246	10.20184	13.19002	0	.0922315	.1684473	0	-.2477105	.030917	.4700251	-.2087375	.0374527
54	2013	57	1	.1034376	1	1955	.2380588	-.4969352	-.6587238	-.5520583	.5293314	11.79976	12.00099	10.74763	10.90942	10.36848	13.55801	0	.0922315	.1684473	0	.0698165	.1565548	.4700251	-.2087375	.0374527
54	2015	59	1	.3268296	1	1955	.4968895	-.67664	-.784943	-.6450157	1.630951	11.68899	11.87165	10.76744	10.93518	10.34516	13.72357	0	.0922315	.1684473	0	-.0862389	.1431307	.4700251	-.2087375	.0374527
54	2017	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	2005	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	2007	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	2009	34	1	-.1569161	1	1974	-.2223206	-.0427824	.3123713	.0389683	-.5472593	11.49962	11.80097	10.53685	10.71089	10.23718	11.8029	0	.7622312	.0029189	0	-.166896	-.0979235	-1.797924	-.3582868	.3056705
56	2011	36	1	-.1013431	1	1974	-.169907	.0718376	.2312352	.2588544	-.0880478	11.53655	11.85217	10.61867	10.77707	10.29297	11.68278	0	.7622312	.0029189	0	-.2684239	-.107088	-1.797924	-.3582868	.3056705
56	2013	38	1	.0242845	1	1974	-.0166968	.4087168	.4279624	.5070361	.1449306	11.53648	11.85402	10.5963	10.79494	10.30256	11.79729	0	.7622312	.0029189	0	.0011984	-.0909826	-1.797924	-.3582868	.3056705
56	2015	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	2017	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	2005	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	2007	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	2009	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	2011	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	2013	31	1	.1603347	1	1981	.2860681	-.7239402	-.9156212	-.7247988	.7850463	11.27319	11.44091	10.59857	10.79025	10.31279	11.85857	1	-.008245	0	0	-.2492224	.1770331	2.045797	.3402538	.0810613
57	2015	33	1	.0474431	1	1981	.1074106	-.2091865	-.181693	-.3399906	.967187	11.5098	11.66135	10.71096	10.8785	10.42079	11.58602	1	-.008245	0	1	-.2332901	-.0318636	2.045797	.3402538	.0810613
57	2017	35	1	.0726155	1	1981	.0289941	-.1761452	-.1334338	-.0899675	.9026182	11.52996	11.84282	10.73063	10.94248	10.41162	11.86015	1	-.008245	0	0	-.2389487	-.0233601	2.045797	.3402538	.0810613
61	2005	30	1	-.1705831	1	1974	-.1950731	.2726372	.3295353	.3794093	-1.779439	11.52611	11.77926	10.48056	10.72648	10.13656	11.92535	0	.9207	.0765231	0	.7008783	.0791342	0	0	0
61	2007	32	1	-.1606515	1	1974	-.099159	-.2491043	-.0525686	-.1110258	-2.777475	11.56912	11.74355	10.52401	10.72755	10.21622	12.01608	0	.9207	.0765231	0	.1276677	.0218176	0	0	0
61	2009	34	1	.0859234	1	1974	.1722668	.1649479	.3950352	.1592614	-.931357	11.54749	11.74125	10.5184	10.68958	10.21159	11.99029	0	.9207	.0765231	0	.1979944	-.0646412	0	0	0
61	2011	36	1	.2383806	1	1974	.3466004	.214116	.3220316	.0828291	-.4904847	11.46616	11.6395	10.51089	10.66625	10.20451	11.83875	0	.9207	.0765231	0	.2671951	-.0385737	0	0	0
61	2013	38	1	.0207218	1	1974	.0828874	.0030687	.2874839	.1112295	-1.553103	11.7026	11.94725	10.66718	10.86315	10.33984	12.0161	0	.9207	.0765231	0	.2033299	-.0427715	0	0	0
61	2015	40	1	.3017183	1	1974	.4173494	.2696753	.2507949	.2132548	-1.061065	11.70276	11.95594	10.67055	10.83522	10.32945	12.35085	0	.9207	.0765231	0	.4402213	.0332141	0	0	0
61	2017	42	1	.2669515	1	1974	.4374151	.3407641	.2993449	.3300379	-.9325668	11.781	11.95893	10.72186	10.93972	10.38414	12.88475	0	.9207	.0765231	0	.7385858	.137811	0	0	0
64	2005	49	1	-.0747972	0	1955	-.4636261	-.3368629	-.03405	-.1839362	-1.108513	10.85013	10.99932	9.92207	10.14325	9.602891	11.43476	1	0	.1519021	0	-1.592553	-.1935133	0	0	0
64	2007	51	1	-.243698	0	1955	-.4527555	-.0112099	-.347586	.105588	-1.719751	10.94789	11.08385	9.974964	10.27009	9.694939	11.76434	1	0	.1519021	0	.0567752	.0934977	0	0	0
64	2009	53	1	-.28746	0	1955	-.457214	.0281153	-.2273924	.081908	-4.001813	10.91263	11.0222	9.937912	10.16169	9.630911	11.75565	1	0	.1519021	0	.06557	.0658887	0	0	0
64	2011	55	1	-.2767716	0	1955	-.3939677	-.2893474	-.5083154	-.1375833	-1.037485	10.97292	11.03526	9.94512	10.15459	9.619103	11.65359	1	0	.1519021	0	-.3436735	.0283138	0	0	0
64	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	2015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	2017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	2005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	2009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	2011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	2015	30	1	-.4998041	0	1984	-.5652387	.0107271	-.0969965	.0663842	.2800138	10.55246	10.73229	9.796249	9.903973	9.530578	9.40033	0	.7103174	0	0	.5697897	.2956273	0	0	0
74	2017	32	1	-.8873798	0	1984	-1.012016	-.6224282	-.6388615	-.524008	-.5971242	10.69464	10.90283	9.78074	9.894148	9.537964	10.00471	0	.7103174	0	0	-1.191723	-.1613794	0	0	0
84	2005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	2009	38	1	-.2431283	0	1970	-.1946367	-.7638297	-.5766693	-.806422	-7.447294	11.01736	11.15836	10.13935	10.32981	9.827406	10.54242	1	0	0	0	-.8710267	-.0849239	0	0	0
84	2011	40	1	-.5429887	0	1970	-.5351707	-1.052322	-1.233107	-.8057115	-3.24559	11.06427	11.17968	10.21619	10.39698	9.922116	10.38791	1	0	0	0	-.4063788	.3880459	0	0	0
84	2013	42	1	-1.267216	0	1970	-1.445679	-.989477	-.9346455	-1.174022	-2.331888	11.08678	11.19697	10.31117	10.47284	10.01344	10.64312	1	0	0	0	-.9272865	-.0111732	0	0	0
